"[Account_Value]","[Account_Name]","[Account_Description]","[Account_Type]","[Account_Sign]","[Account_Document]","[Account_Summary]","[Default_Account]","[Account_Parent]","[Balance Sheet]","[Balance Sheet_Name]","[US 1120 Balance Sheet]","US 1120 Balance Sheet_Name","[Profit & Loss]","[Profit & Loss_Name]","[US 1120 Income Statement]","[US 1120 Income Statement_Name]","[Cash Flow]","[Cash Flow_Name]"
502022506,"Gastos Varios GND","Gastos varios no deducibles","Expense",,,"No",,5020225,502022506,"Gastos Varios GND",,,,,,,,
502022507,"Gastos en el Exterior GND","Gastos realizados en el exterior, no deducibles","Expense",,,"No",,5020225,502022507,"Gastos en el Exterior GND",,,,,,,,
502022508,"Faltante de Caja GND","Faltante en Caja","Expense",,,"No",,5020225,502022508,"MO1 Faltante de Caja GND",,,,,,,,
5020226,"CUENTAS EN SUSPENSO/POR DEFECTO",,"Expense",,,"Yes",,50202,5020226,"CUENTAS EN SUSPENSO/POR DEFECTO",,,,,,,,
502022601,"Cuenta por Defecto","Cuenta por defecto (si no se tiene definida una cuenta en particular)","Expense",,"Yes","No","DEFAULT_ACCT",5020226,502022601,"Cuenta por Defecto",,,,,,,,
502022602,"Balance en Suspenso","Diferencia para balanceo diario en moneda fuente - pendientes","Expense",,"Yes","No","SUSPENSEBALANCING_ACCT",5020226,502022602,"Balance en Suspenso",,,,,,,,
502022603,"Error en suspenso","Cuenta de importaciones pendientes ","Expense",,"Yes","No","SUSPENSEERROR_ACCT",5020226,502022603,"Error en suspenso",,,,,,,,
502022604,"Gasto en Libro Caja","Cuenta por defecto de otros Gastos en caja chica","Expense",,"Yes","No","CB_EXPENSE_ACCT",5020226,502022604,"Gasto en Libro Caja",,,,,,,,
502022606,"Cargo al gasto","Cuenta por defecto otros Gastos","Expense",,"Yes","No","CH_EXPENSE_ACCT",5020226,502022606,"Cargo al gasto",,,,,,,,
502022608,"Absorción en Recursos","Cuenta de Absorción de Recursos","Expense",,"Yes","No",,5020226,502022608,"Absorción en Recursos",,,,,,,,
502022609,"Absorción en Sobrecargo","Cuenta de Absorción de Sobrecargo","Expense",,"Yes","No",,5020226,502022609,"Absorción en Sobrecargo",,,,,,,,
502022610,"Activos en Nave","Cuenta de Activo en nave","Asset",,"Yes","No",,1010412,502022610,"Activos en Nave",,,,,,,,
502022611,"Costos en Nave","Cuenta de costos en nave","Expense",,"Yes","No",,5020226,502022611,"Costos en Nave",,,,,,,,
50203,"GASTOS BANCARIOS Y FINANCIEROS ",,"Expense",,,"Yes",,502,50203,"GASTOS BANCARIOS Y FINANCIEROS ",,,,,,,,
5020301,"INTERESES PAGADOS A ENTIDADES BANCARIAS Y FINANCIERAS",,"Expense",,,"Yes",,50203,5020301,"INTERESES PAGADOS A ENTIDADES BANCARIAS Y FINANCIERAS",,,,,,,,
502030101,"Intereses Pagados","Intereses pagados a bancos","Expense",,"Yes","No","B_INTERESTEXP_ACCT",5020301,502030101,"Intereses Pagados",,,,,,,,
5020302,"OTROS INTERESES PAGADOS",,"Expense",,,"Yes",,50203,5020302,"OTROS INTERESES PAGADOS",,,,,,,,
502030201,"Intereses Pagados- Facilidad de Pago - IRACIS","Intereses Pagados- Facilidad de Pago - IRACIS","Expense",,,"No",,5020302,502030201,"Intereses Pagados- Facilidad de Pago - IRACIS",,,,,,,,
5020303,"COMISIONES Y GASTOS BANCARIOS SOBRE OPERACIONES CREDITICIAS",,"Expense",,,"Yes",,50203,5020303,"COMISIONES Y GASTOS BANCARIOS SOBRE OPERACIONES CREDITICIAS",,,,,,,,
502030301,"Comisiones y Gastos Bancarios sobre Operaciones Crediticias","Comisiones y Gastos Bancarios sobre Operaciones Crediticias","Expense",,,"No",,5020303,502030301,"Comisiones y Gastos Bancarios sobre Operaciones Crediticias",,,,,,,,
5020304,"RESULTADO POR DIFERENCIA DE CAMBIO ",,"Expense",,,"Yes",,50203,5020304,"RESULTADO POR DIFERENCIA DE CAMBIO ",,,,,,,,
502030401,"Perdida por Diferencia de Cambio de Valores en Bancos","Perdida por diferencia de cambio en bancos","Expense",,"Yes","No","B_REVALUATIONLOSS_ACCT",5020304,502030401,"Perdida por Diferencia de Cambio de Valores en Bancos",,,,,,,,
502030402,"Perdida por Diferencia de Cambio de Pago","Perdida por diferencia de cambio en pagos","Expense",,"Yes","No","B_SETTLEMENTLOSS_ACCT",5020304,502030402,"Perdida por Diferencia de Cambio de Pago",,,,,,,,
502030403,"Perdidas de Diferencia de Cambios no Efectivas","perdida por diferencia de cambio en cobros","Expense",,"Yes","No","UNREALIZEDLOSS_ACCT",5020304,502030403,"Perdidas de Diferencia de Cambios no Efectivas",,,,,,,,
502030404,"Perdida de Diferencia de Cambios Efectiva","Perdida por diferencia de cambio en facturas","Expense",,"Yes","No","REALIZEDLOSS_ACCT",5020304,502030404,"Perdida de Diferencia de Cambios Efectiva",,,,,,,,
502030405,"Diferencias de Redondeo en Moneda Extranjera","Perdida por redondeo","Expense",,"Yes","No","CURRENCYBALANCING_ACCT",5020304,502030405,"Diferencias de Redondeo en Moneda Extranjera",,,,,,,,
502030406,"Redondeo de Cobranza - Quitas","Redondeo de cobranzas","Expense",,"Yes","No","WRITEOFF_ACCT",5020304,502030406,"Redondeo de Cobranza - Quitas",,,,,,,,
50204,"PREVISIONES ",,"Expense",,,"Yes",,502,50204,"PREVISIONES ",,,,,,,,
5020401,"PREVISIONES",,"Expense",,,"Yes",,50204,5020401,"PREVISIONES",,,,,,,,
502040101,"Previsión para malos créditos del Ejercicio","Prevision por malos créditos","Expense",,,"No",,5020401,502040101,"Previsión para malos créditos del Ejercicio",,,,,,,,
50205,"DEPRECIACIONES Y AMORTIZACIONES DE ACTIVOS",,"Expense",,,"Yes",,502,50205,"DEPRECIACIONES Y AMORTIZACIONES DE ACTIVOS",,,,,,,,
5020501,"DEPRECIACIONES DEL EJERCICIO ",,"Expense",,,"Yes",,50205,5020501,"DEPRECIACIONES DEL EJERCICIO ",,,,,,,,
502050101,"Depreciación del Ejercicio - Edificios","Depreciaciones del ejercicio","Expense",,,"No",,5020501,502050101,"Depreciación del Ejercicio - Edificios",,,,,,,,
502050102,"Depreciación del Ejercicio - Mejoras en Tierras","Depreciaciones del ejercicio","Expense",,,"No",,5020501,502050102,"Depreciación del Ejercicio - Mejoras en Tierras",,,,,,,,
502050103,"Depreciación del Ejercicio - Mejoras en Edificos","Depreciaciones del ejercicio","Expense",,,"No",,5020501,502050103,"Depreciación del Ejercicio - Mejoras en Edificos",,,,,,,,
502050104,"Depreciación del Ejercicio - Rodados/Transportes","Depreciaciones del ejercicio","Expense",,,"No",,5020501,502050104,"Depreciación del Ejercicio - Rodados/Transportes",,,,,,,,
502050105,"Depreciación del Ejercicio - Muebles, Útiles y Enseres","Depreciaciones del ejercicio","Expense",,,"No",,5020501,502050105,"Depreciación del Ejercicio - Muebles, Útiles y Enseres",,,,,,,,
502050106,"Depreciación del Ejercicio - Maquinarias y Equipos","Depreciaciones del ejercicio","Expense",,,"No",,5020501,502050106,"Depreciación del Ejercicio - Maquinarias y Equipos",,,,,,,,
502050107,"Depreciación del Ejercicio - Equipos Informaticos","Depreciaciones del ejercicio","Expense",,,"No",,5020501,502050107,"Depreciación del Ejercicio - Equipos Informaticos",,,,,,,,
502050108,"Depreciación del Ejercicio - Herramientas","Depreciaciones del ejercicio","Expense",,,"No",,5020501,502050108,"Depreciación del Ejercicio - Herramientas",,,,,,,,
502050109,"Depreciación del Ejercicio - Mejoras en Predio Ajeno","Depreciaciones del ejercicio","Expense",,,"No",,5020501,502050109,"Depreciación del Ejercicio - Mejoras en Predio Ajeno",,,,,,,,
502050110,"Depreciación del Ejercicio - Instalaciones","Depreciaciones del ejercicio","Expense",,,"No",,5020501,502050110,"Depreciación del Ejercicio - Instalaciones",,,,,,,,
502050111,"Depreciación del Ejercicio - Carteles y Letreros","Depreciaciones del ejercicio","Expense",,,"No",,5020501,502050111,"Depreciación del Ejercicio - Carteles y Letreros",,,,,,,,
5020502,"AMORTIZACIONES DEL EJERCICIO",,"Expense",,,"Yes",,50205,5020502,"AMORTIZACIONES DEL EJERCICIO",,,,,,,,
502050201,"Amortización de Software","Amortizaciones del ejercicio","Expense",,,"No",,5020502,502050201,"Amortización de Software",,,,,,,,
50206,"IMPUESTO A LA RENTA",,"Expense",,,"Yes",,502,50206,"IMPUESTO A LA RENTA",,,,,,,,
5020601,"IMPUESTO A LA RENTA",,"Expense",,,"Yes",,50206,5020601,"IMPUESTO A LA RENTA",,,,,,,,
502060101,"Impuesto a la Renta","Impuesto a la Renta liquidado","Expense",,,"No",,5020601,502060101,"Impuesto a la Renta",,,,,,,,
50207,"RESULTADOS",,"Expense",,,"Yes",,502,50207,"RESULTADOS",,,,,,,,
5020701,"RESULTADO DEL EJERCICIO",,"Expense",,,"Yes",,50207,5020701,"RESULTADO DEL EJERCICIO",,,,,,,,
502070101,"Resultado del Ejercicio","Proceso de Cierre (resultados","Expense",,"Yes","No","INCOMESUMMARY_ACCT",5020701,502070101,"Resultado del Ejercicio",,,,,,,,
6,"CUENTAS DE ORDEN",,"Memo",,,"Yes",,,6,"CUENTAS DE ORDEN",,,,,,,,
601,"ACUERDOS COMERCIALES",,"Memo",,,"Yes",,6,601,"ACUERDOS COMERCIALES",,,,,,,,
60101,"COMPROMISOS Y CONTRATOS",,"Memo",,,"Yes",,601,60101,"COMPROMISOS Y CONTRATOS",,,,,,,,
6010101,"COMPROMISOS",,"Memo",,,"Yes",,60101,6010101,"COMPROMISOS",,,,,,,,
601010101,"Compromiso de Pedido de Compra","Compromiso de Pedido de Compra","Memo",,"Yes","No","COMMITMENTOFFSET_ACCT",6010101,601010101,"Compromiso de Pedido de Compra",,,,,,,,
601010102,"Compromiso de Pedido de Venta","Compromiso de Pedido de Venta","Memo",,"Yes","No","COMMITMENTOFFSETSALES_ACCT",6010101,601010101,"Compromiso de Pedido de Venta",,,,,,,,
6010102,"CONTRATOS DE CONSIGNACION RECIBIDA",,"Memo",,,"Yes",,60101,6010102,"CONTRATOS DE CONSIGNACION RECIBIDA",,,,,,,,
601010201,"Mercaderías Recibidas en Consignación","Mercaderías con contrato de consignación","Memo",,,"No",,6010102,601010201,"Mercaderías Recibidas en Consignación",,,,,,,,
601010202,"Proveedores por Mercaderías Recibidas en Consignación","Proveedores de mercaderías en consignación","Memo","Debit",,"No",,6010102,601010202,"Proveedores por Mercaderías Recibidas en Consignación",,,,,,,,
6010103,"CONTRATOS DE CONSIGNACION ENTREGADA",,"Memo",,,"Yes",,60101,6010103,"CONTRATOS DE CONSIGNACION ENTREGADA",,,,,,,,
601010301,"Mercaderías Entregadas en Consignación","Mercaderías con contrato de consignación","Memo","Debit",,"No",,6010103,601010301,"Mercaderías Entregadas en Consignación",,,,,,,,
601010302,"Clientes por Mercaderías Entregadas en Consignación","Proveedores de mercaderías en consignación","Memo",,,"No",,6010103,601010302,"Clientes por Mercaderías Entregadas en Consignación",,,,,,,,
