Value/K,Name,Description,IsSummary,IsDefault,IsActive
0510,Extracción y aglomeración de carbón de piedra.,"Esta clase incluye: extracción de carbón de piedra: a través de minería subterránea o al aire libre, incluyendo la extracción a través de métodos de licuefacción. Limpieza, apresto, clasificación, pulverización, comprimido o condensación, etc., del carbón para clasificación, mejorar la calidad o facilidades de trasporte. Esta clase también incluye recuperación de carbón de piedra de bancos de cańa. Esta clase excluye: extracción de lignito, ver 0520; excavación de turba y aglomeración de turba, ver 0892; pruebas de perforación para la explotación de carbón, ver 0990; actividades de apoyo a la explotación de carbón de piedra, ver 0990; hornos de coque que producen combustibles sólidos, ver 1910; elaboración de briquetes de carbón de piedra, ver 1920; trabajo realizado para desarrollar o preparar propiedades para la explotación de carbón, ver 4312.",N,N,Y
0520,Extracción y aglomeración de lignito.,"Esta clase incluye: extracción de lignito: a través de minería subterránea o al aire abierto, incluyendo la extracción a través de métodos de licuefacción. Lavado, deshidratado, pulverizado, comprimido o condensado de lignito para mejorar la clasificación, facilidades de transporte o almacenaje. Esta clase excluye: extracción de carbón de piedra, ver 0510; excavación de turba, ver 0892; pruebas de perforación para la extracción de lignito, ver 0990; actividades de apoyo a la extracción de lignito, ver 0990; elaboración de briquetas de lignito combustible, ver 1920; trabajo realizado para desarrollar o preparar propiedades para la extracción de lignito.",N,N,Y
522,Actividades complementarias y de transporte.,"Esta división incluye actividades complementarias al transporte de pasajeros o carga, tales como operación de partes del transporte de infraestructura o actividades relacionadas a la manipulación de carga inmediatamente antes o después del transporte o entre el transporte. La operación y mantenimiento de todas las instalaciones de transporte están incluidas.",N,N,Y
562,Abastecimiento de eventos y otras actividades de servicio de comida.,"Este grupo incluye el actividades de suministro (abastecimiento) de comidas y bebidas para eventos particulares o para un periodo de tiempo específico y el funcionamiento de concesiones de alimentos, como en las instalaciones de deportes o similares.",N,N,Y
581,Publicación de libros periódicos y otras actividades de publicación.,"Este grupo incluye las actividades de edición de libros, periódicos, revistas y otras publicaciones periódicas, directorios y listas de envío, y otros trabajos como fotografías, grabados, tarjetas postales, horarios, formularios, carteles y reproducciones de obras de arte. Estos trabajos se caracterizan por la creatividad intelectual requerida en su desarrollo y son generalmente protegidos por el derecho de autor.",N,N,Y
591,Actividades de producción de películas de video y programas de televisión,"Este grupo incluye la producción de películas, sean o no de ficción, utilizando cintas cinematográfica, DVD u otros medios, incluyendo la distribución digital, para su exhibición en cinematógrafos o su transmisión por televisión; actividades de soporte como correcciones de películas, montaje y doblaje de películas, etc.; distribución de películas y producciones de otros filmes (cintas cinematográfica, DVDs, etc.) a otras industrias; como su proyección. Se incluye la compra y la venta de películas o los derechos de producción y distribución de cualquier otro film.",N,N,Y
602,Difusión de televisión y programación por cable.,"Este grupo incluye las actividades de crear un programa completo de canal para televisión, a partir de componentes adquiridos para el programa (ej. Películas, documentales, etc.), componentes auto producidos para el programa (Ej. noticias locales, deportes en vivo) o en una combinación de estos. Este programa completo de televisión puede ser difundido por la unidad que lo produce o ser producido para la transmisión hasta un tercero como distribuidor, como las compańías de cable o los proveedores de televisión por satélite. También se incluye la transmisión de datos integrados con la transmisión de televisión",N,N,Y
0610,Extracción de petróleo crudo.,"Esta clase incluye: extracción de petróleo crudo. También incluye: extracción de bituminosa o pizarras bituminosas o arenas de alquitrán, producción de petróleo crudo de pizarra bituminosas y arenas bituminosas, procesos para obtener petróleo crudo: decantación, desalación, deshidratación, estabilización, etc. Esta clase excluye: actividades de apoyo para la extracción de gas y petróleo, ver 0910; exploración de gas y petróleo, ver 0910; elaboración de productos refinados del petróleo; ver 1920; recuperación de gases licuados del petróleo en la refinación de petróleo, ver 1920; operación de oleoductos, ver 4930",N,N,Y
0620,Extracción de gas natural.,"Esta clase incluye: producción de hidrocarburos gaseosos crudos (gas natural), extracción de condensantes, drenaje y separado de fracciones de hidrocarburos líquidos; desulfurización de gas. Esta clase también incluye extracción de hidrocarburos líquidos obtenidos a través de licuefacción y piolisis. Esta clase excluye: actividades de apoyo para la extracción de gas y petróleo, ver 0910; exploración de gas y petróleo, ver 0910; elaboración de productos refinados del petróleo; ver 1920; recuperación de gases licuados del petróleo en la refinación de petróleo, ver 1920; operación de gaseoductos, ver 4930; elaboración de gases industriales, ver 2011",N,N,Y
631,"Portales web, procesamiento de datos, hosting y actividades conexas.","Este grupo incluye las actividades de provisión de infraestructura para hospedaje (hosting), servicios de procesamiento de datos y actividades relacionadas, así como también el suministro de búsqueda de instalaciones y otros portales para Internet.",N,N,Y
632,Otras actividades del servicio de informática.,"Este grupo incluye las actividades de agencias de noticias, librerías y archivos y toda otra restante actividad de servicio de información.",N,N,Y
641,Intermediación monetaria.,"Este grupo incluye: la obtención de fondos en la forma de depósitos transferibles, es decir, fondos que son fijados en términos monetarios y obtenidos del día a día, y aparte de la banca central no obtenidos de fuentes financieras",N,N,Y
649,"Otras actividades financieras, excepto seguros y actividades del fondo de pensiones.","Este grupo incluye actividades financieras de servicio aparte de aquellas dirigidas por instituciones monetarias. Este grupo excluye: actividades de fondos de pensiones y seguros, ver división 65",N,N,Y
651,Seguros.,"Este grupo incluye seguros de vida y reaseguros de vida con o sin elementos de ahorro sustancial y otros seguros generales. Este grupo también incluye instituciones legales (es decir fondos, planes y/o programas) organizados para suministrar beneficios de ingresos por retiro exclusivamente para los empleados del patrocinador o miembros.",N,N,Y
661,"Actividades auxiliares de la intermediación financiera, excepto seguros y fondos de pensiones.","Este grupo incluye el suministro de físico o electrónico de lugares de comercialización (mercados) con el objetivo de facilitar la compra y venta de acciones, opciones, bonos o contratos de comoditis (productos básicos. Materias primas)",N,N,Y
662,Actividades auxiliares de seguros y fondos de pensiones.,Este grupo incluye proceder como agentes (es decir corredores) en venta de anualidades y pólizas de seguro o provisión de otros beneficios a empleados y servicios relacionados a los seguros y pensiones tales como ajustes a reclamos y administrador tercero.,N,N,Y
0710,Extracción de minerales de hierro.,"Esta clase incluye: explotación de minerales valorados principalmente por su contenido de hierro, extracción y aglomeración de minerales de hierro. Esta clase excluye: extracción y preparación de piritas y pirrotina (excepto calcinado) ver 0891",N,N,Y
0721,Extracción de Minerales de Uranio y Torio.,"Esta clase incluye: extracción de minerales principalmente valorados por su contenido en uranio y torio como pecblenda, etc., concentración de tales minerales, producción de óxido de uranio concentrado. Esta clase excluye: enriquecimiento de minerales de uranio y torio, ver 2011; producción de metal uranio para pecblenda y otros minerales, ver 2420; fundido y refinado de uranio, ver 2420,",N,N,Y
0729,Extracción de otros Minerales Metalíferos No Ferrosos.,"Esta clase incluye la extracción y preparación de minerales valorados principalmente por su contenido metalífero no ferroso: aluminio (bauxita), cobre, plomo, zinc, plomo, estańo, manganeso, cromo, níquel, cobalto, molibdeno, tántalo, vanadio, etc. metales preciosos: oro, plata, platino. Esta clase excluye: extracción y preparación de minerales de uranio y torio, ver 0721; producción de aluminio y matas de cobre o de níquel, ver 2420",N,N,Y
772,Renta y alquiler de efectos personales y enseres domésticos.,"Este grupo incluye el alquiler de bienes personales y domésticos así como también el alquiler de equipo deportivo y recreacional y cintas de video. Estas actividades generalmente incluyen alquiler de bienes a corto plazo aunque en algunas instancias, los bienes pueden ser alquilados por periodos largos de tiempo.",N,N,Y
791,Actividades de agencia de viajes y operadores turísticos.,"Este grupo incluye las actividades de agencias, principalmente comprometidas en venta de viajes, tours, transporte y servicios de alojamiento al público en general y clientes comerciales y la actividad de organizar y montar tours que son vendidos a través de agencias de viajes o directamente por agentes tales como operadores de tours.",N,N,Y
0810,"Extracción de piedra, arena y arcilla.","Esta división incluye: extracción de piedra áspera y aserrada para monumentos y edificaciones como mármol, granito y arenisca, etc., extracción, estrujado y quebrado de piedra caliza, extracción de yeso y anhidrita, extracción de creta y dolomita no calcinada; extracción y drenaje de arena industrial, arena para construcción y grava; quebrado y estrujado de piedra y grava; extracción de madera y extracción de arcilla, arcilla refractaria y caolín. Esta clase excluye: extracción de arenas bituminosas, ver 0610; extracción de minerales químicos y fertilizantes, ver 0891; producción de dolomita calcinada, ver 2394; cortado, formado y terminado de piedras del exterior de las canteras, ver 2396,",N,N,Y
